date,open,high,low,close,adj_close,volume,source
2023-06-30,0.6803,0.7116,0.6278,0.6889,0.6889,2109379.5,coinbase-exchange
2023-07-01,0.6883,0.6889,0.6673,0.6888,0.6888,485276.2,coinbase-exchange
2023-07-02,0.6888,0.6932,0.6611,0.691,0.691,687590.1,coinbase-exchange
2023-07-03,0.6915,0.7167,0.6856,0.7,0.7,2100732.2,coinbase-exchange
2023-07-04,0.6961,0.7367,0.6813,0.6858,0.6858,1221523.0,coinbase-exchange
2023-07-05,0.6877,0.6901,0.6461,0.6627,0.6627,773956.3,coinbase-exchange
2023-07-06,0.6611,0.681,0.6347,0.6479,0.6479,630743.5,coinbase-exchange
2023-07-07,0.6494,0.6673,0.6412,0.6608,0.6608,515677.0,coinbase-exchange
2023-07-08,0.6611,0.6675,0.642,0.6526,0.6526,247807.3,coinbase-exchange
2023-07-09,0.6518,0.6655,0.6511,0.6582,0.6582,198788.8,coinbase-exchange
2023-07-10,0.6568,0.666,0.6292,0.6551,0.6551,690406.7,coinbase-exchange
2023-07-11,0.6565,0.6688,0.6442,0.656,0.656,409348.1,coinbase-exchange
2023-07-12,0.6569,0.6865,0.646,0.656,0.656,687837.5,coinbase-exchange
2023-07-13,0.6563,0.7333,0.6494,0.6984,0.6984,1922164.2,coinbase-exchange
2023-07-14,0.7002,0.7778,0.6586,0.6806,0.6806,3180409.4,coinbase-exchange
2023-07-15,0.6807,0.6978,0.668,0.6833,0.6833,287331.6,coinbase-exchange
2023-07-16,0.6838,0.6938,0.6631,0.672,0.672,455553.6,coinbase-exchange
2023-07-17,0.669,0.7311,0.6666,0.7203,0.7203,1235205.8,coinbase-exchange
2023-07-18,0.7255,0.8056,0.707,0.7364,0.7364,5213383.6,coinbase-exchange
2023-07-19,0.7364,0.775,0.7028,0.7106,0.7106,2441317.3,coinbase-exchange
2023-07-20,0.7103,0.7278,0.6813,0.6887,0.6887,1893490.4,coinbase-exchange
2023-07-21,0.6888,0.74,0.6721,0.6839,0.6839,1212543.2,coinbase-exchange
2023-07-22,0.6839,0.7047,0.6827,0.6932,0.6932,340709.0,coinbase-exchange
2023-07-23,0.6945,0.7027,0.6737,0.681,0.681,398163.2,coinbase-exchange
2023-07-24,0.6797,0.6807,0.6084,0.6368,0.6368,893503.4,coinbase-exchange
2023-07-25,0.6373,0.6512,0.6267,0.6388,0.6388,425920.4,coinbase-exchange
2023-07-26,0.6333,0.6437,0.6167,0.6341,0.6341,1897470.4,coinbase-exchange
2023-07-27,0.6354,0.6502,0.6255,0.6304,0.6304,519431.6,coinbase-exchange
2023-07-28,0.6307,0.6425,0.6251,0.6296,0.6296,242235.1,coinbase-exchange
2023-07-29,0.6284,0.6412,0.6259,0.6389,0.6389,174581.4,coinbase-exchange
2023-07-30,0.6385,0.6394,0.5985,0.6208,0.6208,434802.4,coinbase-exchange
2023-07-31,0.6195,0.6345,0.6136,0.6323,0.6323,320404.0,coinbase-exchange
2023-08-01,0.6312,0.6471,0.61,0.6468,0.6468,438491.9,coinbase-exchange
2023-08-02,0.6469,0.6498,0.6078,0.6147,0.6147,649277.9,coinbase-exchange
2023-08-03,0.6138,0.6193,0.585,0.5927,0.5927,856769.9,coinbase-exchange
2023-08-04,0.5916,0.6019,0.5788,0.5921,0.5921,575876.8,coinbase-exchange
2023-08-05,0.5918,0.5918,0.5808,0.5916,0.5916,211655.6,coinbase-exchange
2023-08-06,0.5907,0.6089,0.5897,0.5909,0.5909,469100.9,coinbase-exchange
2023-08-07,0.5923,0.5982,0.5611,0.5818,0.5818,834349.0,coinbase-exchange
2023-08-08,0.5818,0.6021,0.576,0.5942,0.5942,615482.4,coinbase-exchange
2023-08-09,0.5947,0.6255,0.5884,0.5949,0.5949,920671.0,coinbase-exchange
2023-08-10,0.5947,0.6047,0.5871,0.6044,0.6044,348083.0,coinbase-exchange
2023-08-11,0.6049,0.6167,0.5961,0.6048,0.6048,226373.5,coinbase-exchange
2023-08-12,0.604,0.6132,0.6023,0.6074,0.6074,213606.7,coinbase-exchange
2023-08-13,0.6069,0.6139,0.5943,0.5989,0.5989,324768.1,coinbase-exchange
2023-08-14,0.5976,0.6047,0.5879,0.5996,0.5996,830243.5,coinbase-exchange
2023-08-15,0.5997,0.6022,0.5401,0.561,0.561,378208.2,coinbase-exchange
2023-08-16,0.5605,0.5779,0.51,0.527,0.527,632585.2,coinbase-exchange
2023-08-17,0.527,0.5357,0.44,0.4761,0.4761,1194787.3,coinbase-exchange
2023-08-18,0.4739,0.4892,0.4656,0.4843,0.4843,1089091.3,coinbase-exchange
2023-08-19,0.4836,0.5644,0.483,0.5592,0.5592,2082983.2,coinbase-exchange
2023-08-20,0.56,0.5751,0.5371,0.5436,0.5436,1294296.0,coinbase-exchange
2023-08-21,0.5415,0.5459,0.5006,0.514,0.514,1301433.2,coinbase-exchange
2023-08-22,0.5149,0.558,0.5058,0.5355,0.5355,1666193.0,coinbase-exchange
2023-08-23,0.536,0.6236,0.5356,0.601,0.601,2265655.3,coinbase-exchange
2023-08-24,0.6028,0.6209,0.5569,0.5719,0.5719,1531169.8,coinbase-exchange
2023-08-25,0.5705,0.5705,0.5342,0.5564,0.5564,1163462.1,coinbase-exchange
2023-08-26,0.5547,0.6032,0.5477,0.588,0.588,1568178.1,coinbase-exchange
2023-08-27,0.5872,0.597,0.5732,0.583,0.583,487366.2,coinbase-exchange
2023-08-28,0.5805,0.5819,0.5357,0.5474,0.5474,1409153.2,coinbase-exchange
2023-08-29,0.547,0.551,0.5085,0.5454,0.5454,2415236.1,coinbase-exchange
2023-08-30,0.5454,0.546,0.5158,0.5251,0.5251,797996.2,coinbase-exchange
2023-08-31,0.5247,0.5248,0.4832,0.5004,0.5004,801956.3,coinbase-exchange
2023-09-01,0.5009,0.5158,0.4814,0.4888,0.4888,663572.8,coinbase-exchange
2023-09-02,0.4888,0.5033,0.4828,0.4911,0.4911,347373.8,coinbase-exchange
2023-09-03,0.4906,0.5025,0.4731,0.4836,0.4836,383882.9,coinbase-exchange
2023-09-04,0.4842,0.4959,0.4722,0.4826,0.4826,1272182.0,coinbase-exchange
2023-09-05,0.4832,0.4928,0.4669,0.4905,0.4905,593100.5,coinbase-exchange
2023-09-06,0.49,0.4985,0.4738,0.4809,0.4809,1418276.8,coinbase-exchange
2023-09-07,0.4812,0.4871,0.4766,0.4852,0.4852,588936.9,coinbase-exchange
2023-09-08,0.4852,0.4927,0.4738,0.4813,0.4813,386342.6,coinbase-exchange
2023-09-09,0.4799,0.4849,0.4767,0.4809,0.4809,227377.1,coinbase-exchange
2023-09-10,0.4807,0.4807,0.445,0.4551,0.4551,535645.6,coinbase-exchange
2023-09-11,0.4546,0.4549,0.4189,0.4262,0.4262,1485617.1,coinbase-exchange
2023-09-12,0.4264,0.4569,0.4232,0.428,0.428,1672900.4,coinbase-exchange
2023-09-13,0.4276,0.445,0.4188,0.4432,0.4432,1107662.1,coinbase-exchange
2023-09-14,0.4431,0.4515,0.4362,0.4458,0.4458,461370.0,coinbase-exchange
2023-09-15,0.4454,0.4479,0.4317,0.4462,0.4462,962690.1,coinbase-exchange
2023-09-16,0.4474,0.4669,0.4462,0.4668,0.4668,670085.2,coinbase-exchange
2023-09-17,0.466,0.466,0.4259,0.4357,0.4357,847653.7,coinbase-exchange
2023-09-18,0.4346,0.4536,0.4266,0.4492,0.4492,1059383.5,coinbase-exchange
2023-09-19,0.4509,0.4566,0.4471,0.4539,0.4539,582946.3,coinbase-exchange
2023-09-20,0.4541,0.4547,0.4368,0.4474,0.4474,785581.6,coinbase-exchange
2023-09-21,0.4474,0.4571,0.4339,0.4399,0.4399,362806.3,coinbase-exchange
2023-09-22,0.4399,0.4452,0.4339,0.4448,0.4448,377627.4,coinbase-exchange
2023-09-23,0.4455,0.4506,0.44,0.4456,0.4456,129430.9,coinbase-exchange
2023-09-24,0.4462,0.4654,0.4363,0.4391,0.4391,527367.8,coinbase-exchange
2023-09-25,0.4364,0.4487,0.4331,0.4423,0.4423,468148.9,coinbase-exchange
2023-09-26,0.4426,0.4451,0.4344,0.4387,0.4387,408283.6,coinbase-exchange
2023-09-27,0.4375,0.4431,0.4275,0.4373,0.4373,337048.4,coinbase-exchange
2023-09-28,0.4398,0.45,0.435,0.4462,0.4462,302561.7,coinbase-exchange
2023-09-29,0.447,0.4966,0.4443,0.4788,0.4788,1447469.0,coinbase-exchange
2023-09-30,0.4784,0.4856,0.4624,0.4704,0.4704,358601.2,coinbase-exchange
2023-10-01,0.4705,0.5092,0.4649,0.5058,0.5058,911190.2,coinbase-exchange
2023-10-02,0.507,0.5072,0.4595,0.4683,0.4683,600468.8,coinbase-exchange
2023-10-03,0.4659,0.4683,0.4418,0.4447,0.4447,881229.2,coinbase-exchange
2023-10-04,0.4437,0.446,0.4254,0.4419,0.4419,548354.6,coinbase-exchange
2023-10-05,0.4435,0.449,0.4331,0.4346,0.4346,284113.0,coinbase-exchange
2023-10-06,0.4355,0.4482,0.4331,0.4429,0.4429,313915.6,coinbase-exchange
2023-10-07,0.4437,0.4591,0.4385,0.4429,0.4429,402433.0,coinbase-exchange
2023-10-08,0.4433,0.4441,0.4352,0.4377,0.4377,320448.9,coinbase-exchange
2023-10-09,0.4378,0.4388,0.402,0.4166,0.4166,721556.4,coinbase-exchange
2023-10-10,0.4165,0.4186,0.4118,0.4156,0.4156,141203.2,coinbase-exchange
2023-10-11,0.4166,0.4171,0.4015,0.4099,0.4099,240361.7,coinbase-exchange
2023-10-12,0.4085,0.4128,0.4008,0.4074,0.4074,323579.3,coinbase-exchange
2023-10-13,0.407,0.4239,0.4061,0.413,0.413,253430.1,coinbase-exchange
2023-10-14,0.4122,0.419,0.4115,0.4157,0.4157,281899.6,coinbase-exchange
2023-10-15,0.4157,0.4157,0.4052,0.41,0.41,1084989.1,coinbase-exchange
2023-10-16,0.41,0.4294,0.4046,0.4108,0.4108,678642.3,coinbase-exchange
2023-10-17,0.4102,0.4119,0.3689,0.3808,0.3808,970459.9,coinbase-exchange
2023-10-18,0.3803,0.3903,0.3644,0.3825,0.3825,906748.9,coinbase-exchange
2023-10-19,0.3828,0.3828,0.363,0.3711,0.3711,672703.3,coinbase-exchange
2023-10-20,0.3712,0.3882,0.3648,0.3832,0.3832,481603.6,coinbase-exchange
2023-10-21,0.3829,0.4,0.3808,0.3912,0.3912,1400196.2,coinbase-exchange
2023-10-22,0.3909,0.4184,0.3877,0.4036,0.4036,881432.0,coinbase-exchange
2023-10-23,0.4043,0.4217,0.3939,0.4207,0.4207,4888872.0,coinbase-exchange
2023-10-24,0.4214,0.4598,0.4163,0.4342,0.4342,2529731.4,coinbase-exchange
2023-10-25,0.4347,0.4503,0.42,0.4361,0.4361,1678523.2,coinbase-exchange
2023-10-26,0.4352,0.4631,0.4179,0.4407,0.4407,939635.2,coinbase-exchange
2023-10-27,0.4384,0.4564,0.4207,0.4312,0.4312,1056750.3,coinbase-exchange
2023-10-28,0.4326,0.4782,0.4326,0.4672,0.4672,1131505.9,coinbase-exchange
2023-10-29,0.4669,0.4674,0.451,0.4526,0.4526,929663.5,coinbase-exchange
2023-10-30,0.4549,0.4739,0.4432,0.4636,0.4636,2089084.6,coinbase-exchange
2023-10-31,0.4636,0.489,0.42,0.4433,0.4433,2106169.5,coinbase-exchange
2023-11-01,0.4431,0.4729,0.4256,0.4656,0.4656,1568409.8,coinbase-exchange
2023-11-02,0.4667,0.4815,0.4418,0.4586,0.4586,1476539.4,coinbase-exchange
2023-11-03,0.4578,0.4578,0.4317,0.4559,0.4559,726830.3,coinbase-exchange
2023-11-04,0.4531,0.52,0.4511,0.5057,0.5057,1299650.6,coinbase-exchange
2023-11-05,0.5069,0.5232,0.4833,0.5031,0.5031,1305708.7,coinbase-exchange
2023-11-06,0.4985,0.5375,0.4874,0.528,0.528,5071799.1,coinbase-exchange
2023-11-07,0.5259,0.5287,0.4924,0.5247,0.5247,947414.0,coinbase-exchange
2023-11-08,0.5221,0.6016,0.5176,0.5785,0.5785,3939973.3,coinbase-exchange
2023-11-09,0.5763,0.6072,0.4879,0.5622,0.5622,5778093.2,coinbase-exchange
2023-11-10,0.5586,0.63,0.535,0.6101,0.6101,4908428.1,coinbase-exchange
2023-11-11,0.6107,0.6145,0.5687,0.5928,0.5928,3933439.5,coinbase-exchange
2023-11-12,0.5927,0.646,0.5576,0.6188,0.6188,4741883.5,coinbase-exchange
2023-11-13,0.619,0.659,0.6001,0.6001,0.6001,2684107.6,coinbase-exchange
2023-11-14,0.6014,0.6293,0.538,0.5661,0.5661,2373898.7,coinbase-exchange
2023-11-15,0.5657,0.6209,0.56,0.6191,0.6191,2393058.1,coinbase-exchange
2023-11-16,0.6198,0.6412,0.55,0.5647,0.5647,5358443.7,coinbase-exchange
2023-11-17,0.5638,0.586,0.525,0.5544,0.5544,3458741.2,coinbase-exchange
2023-11-18,0.5531,0.5554,0.5151,0.545,0.545,891590.7,coinbase-exchange
2023-11-19,0.5441,0.5667,0.529,0.5648,0.5648,838348.0,coinbase-exchange
2023-11-20,0.5621,0.5786,0.5438,0.5555,0.5555,1373873.5,coinbase-exchange
2023-11-21,0.5539,0.5817,0.4989,0.5041,0.5041,1877663.2,coinbase-exchange
2023-11-22,0.5012,0.5628,0.5007,0.5575,0.5575,1283216.8,coinbase-exchange
2023-11-23,0.5558,0.5951,0.5529,0.588,0.588,1572106.4,coinbase-exchange
2023-11-24,0.588,0.6412,0.5816,0.6277,0.6277,2004886.5,coinbase-exchange
2023-11-25,0.6274,0.6893,0.6217,0.6558,0.6558,3058920.6,coinbase-exchange
2023-11-26,0.6546,0.6686,0.6083,0.6358,0.6358,1532845.3,coinbase-exchange
2023-11-27,0.6335,0.6475,0.577,0.593,0.593,1831990.1,coinbase-exchange
2023-11-28,0.593,0.6302,0.5642,0.6183,0.6183,1910476.2,coinbase-exchange
2023-11-29,0.6184,0.6234,0.5785,0.6022,0.6022,2030885.3,coinbase-exchange
2023-11-30,0.6004,0.6405,0.5875,0.5974,0.5974,2769353.9,coinbase-exchange
2023-12-01,0.5975,0.6283,0.5917,0.6132,0.6132,1627888.3,coinbase-exchange
2023-12-02,0.614,0.634,0.6042,0.6262,0.6262,1518881.6,coinbase-exchange
2023-12-03,0.624,0.6303,0.599,0.6152,0.6152,3014758.0,coinbase-exchange
2023-12-04,0.6157,0.6466,0.5547,0.629,0.629,4572346.7,coinbase-exchange
2023-12-05,0.6298,0.6592,0.618,0.6442,0.6442,3814473.2,coinbase-exchange
2023-12-06,0.647,0.6671,0.6037,0.6187,0.6187,3070289.5,coinbase-exchange
2023-12-07,0.6221,0.72,0.6049,0.6721,0.6721,8121675.0,coinbase-exchange
2023-12-08,0.6721,0.7176,0.6689,0.704,0.704,9272614.6,coinbase-exchange
2023-12-09,0.7036,0.7261,0.6619,0.6784,0.6784,5000906.2,coinbase-exchange
2023-12-10,0.6784,0.7154,0.6673,0.69,0.69,4671863.0,coinbase-exchange
2023-12-11,0.6925,0.7153,0.6047,0.6289,0.6289,9044082.4,coinbase-exchange
2023-12-12,0.6284,0.6631,0.619,0.6599,0.6599,3491536.6,coinbase-exchange
2023-12-13,0.6605,0.6662,0.6054,0.6527,0.6527,4389488.2,coinbase-exchange
2023-12-14,0.6541,0.6708,0.6288,0.655,0.655,2795447.7,coinbase-exchange
2023-12-15,0.655,0.6552,0.6156,0.6157,0.6157,3401516.1,coinbase-exchange
2023-12-16,0.6166,0.6491,0.6,0.6323,0.6323,1602807.8,coinbase-exchange
2023-12-17,0.6329,0.6364,0.6038,0.6092,0.6092,1819082.2,coinbase-exchange
2023-12-18,0.6095,0.619,0.5633,0.6103,0.6103,2676143.5,coinbase-exchange
2023-12-19,0.6104,0.7375,0.6057,0.6779,0.6779,13718707.1,coinbase-exchange
2023-12-20,0.6794,0.7477,0.6445,0.6879,0.6879,12900983.3,coinbase-exchange
2023-12-21,0.6877,0.7182,0.6677,0.6882,0.6882,3920323.6,coinbase-exchange
2023-12-22,0.6883,0.7021,0.6565,0.6943,0.6943,4950668.2,coinbase-exchange
2023-12-23,0.6953,0.7599,0.6932,0.754,0.754,6027818.2,coinbase-exchange
2023-12-24,0.7555,0.7623,0.7035,0.7141,0.7141,4314110.2,coinbase-exchange
2023-12-25,0.7186,0.8297,0.7102,0.8178,0.8178,6014177.5,coinbase-exchange
2023-12-26,0.8177,0.9127,0.7734,0.8833,0.8833,11300016.7,coinbase-exchange
2023-12-27,0.8878,0.9209,0.8204,0.8313,0.8313,5991772.5,coinbase-exchange
2023-12-28,0.8301,0.8645,0.7762,0.7968,0.7968,7072703.0,coinbase-exchange
2023-12-29,0.7976,0.862,0.7601,0.806,0.806,4435744.6,coinbase-exchange
2023-12-30,0.805,0.8221,0.77,0.8081,0.8081,3350669.4,coinbase-exchange
2023-12-31,0.8078,0.8315,0.765,0.775,0.775,2669909.2,coinbase-exchange
2024-01-01,0.7754,0.8471,0.7561,0.8441,0.8441,3378645.4,coinbase-exchange
2024-01-02,0.8429,0.9319,0.7785,0.9061,0.9061,9046158.0,coinbase-exchange
2024-01-03,0.9051,0.9621,0.683,0.843,0.843,11311011.0,coinbase-exchange
2024-01-04,0.843,0.871,0.8059,0.8544,0.8544,9102947.8,coinbase-exchange
2024-01-05,0.8551,0.9037,0.7681,0.9,0.9,8225775.2,coinbase-exchange
2024-01-06,0.9008,0.9044,0.8089,0.8319,0.8319,9838302.9,coinbase-exchange
2024-01-07,0.8318,0.8603,0.792,0.8009,0.8009,5970769.7,coinbase-exchange
2024-01-08,0.7973,0.895,0.7205,0.8607,0.8607,9455471.3,coinbase-exchange
2024-01-09,0.861,0.8744,0.776,0.7987,0.7987,5483055.8,coinbase-exchange
2024-01-10,0.7973,0.8625,0.7613,0.8428,0.8428,7879983.3,coinbase-exchange
2024-01-11,0.843,1.1508,0.8307,1.0914,1.0914,23352803.6,coinbase-exchange
2024-01-12,1.0891,1.2257,1.0437,1.1683,1.1683,31105785.2,coinbase-exchange
2024-01-13,1.1689,1.3652,1.1169,1.2882,1.2882,24761886.7,coinbase-exchange
2024-01-14,1.2896,1.3531,1.2317,1.25,1.25,8977441.9,coinbase-exchange
2024-01-15,1.2517,1.4496,1.2494,1.3706,1.3706,21437082.9,coinbase-exchange
2024-01-16,1.3719,1.3982,1.2391,1.2706,1.2706,12929314.6,coinbase-exchange
2024-01-17,1.2708,1.33,1.2016,1.2914,1.2914,15592687.7,coinbase-exchange
2024-01-18,1.2925,1.347,1.1434,1.1582,1.1582,14365948.0,coinbase-exchange
2024-01-19,1.1582,1.1908,1.0836,1.1645,1.1645,14456115.6,coinbase-exchange
2024-01-20,1.165,1.1651,1.0565,1.1016,1.1016,10435001.4,coinbase-exchange
2024-01-21,1.1017,1.128,1.0518,1.0605,1.0605,5423245.0,coinbase-exchange
2024-01-22,1.0597,1.1327,1.01,1.0719,1.0719,15063475.4,coinbase-exchange
2024-01-23,1.0702,1.2848,1.0142,1.1851,1.1851,30686300.6,coinbase-exchange
2024-01-24,1.1851,1.3163,1.1417,1.2925,1.2925,24932188.1,coinbase-exchange
2024-01-25,1.292,1.2934,1.1636,1.1775,1.1775,15891857.0,coinbase-exchange
2024-01-26,1.1766,1.4736,1.1568,1.4582,1.4582,28576196.2,coinbase-exchange
2024-01-27,1.4589,1.5,1.3725,1.394,1.394,21192360.2,coinbase-exchange
2024-01-28,1.3944,1.4884,1.31,1.3327,1.3327,18084292.0,coinbase-exchange
2024-01-29,1.333,1.5866,1.327,1.5629,1.5629,36215904.7,coinbase-exchange
2024-01-30,1.5637,1.65,1.5141,1.5452,1.5452,27662887.2,coinbase-exchange
2024-01-31,1.5442,1.6377,1.483,1.5174,1.5174,27572972.6,coinbase-exchange
2024-02-01,1.5177,1.5677,1.4306,1.5253,1.5253,24927520.3,coinbase-exchange
2024-02-02,1.5266,1.5442,1.4433,1.4621,1.4621,15617253.9,coinbase-exchange
2024-02-03,1.4625,1.4844,1.3873,1.4375,1.4375,9309011.3,coinbase-exchange
2024-02-04,1.4377,1.5396,1.4231,1.4641,1.4641,11510727.5,coinbase-exchange
2024-02-05,1.4641,1.6553,1.4316,1.5735,1.5735,16768289.1,coinbase-exchange
2024-02-06,1.5747,1.6142,1.5076,1.5178,1.5178,12288071.5,coinbase-exchange
2024-02-07,1.5182,1.5591,1.4838,1.5407,1.5407,10899349.7,coinbase-exchange
2024-02-08,1.5412,1.5868,1.5,1.5269,1.5269,9011187.8,coinbase-exchange
2024-02-09,1.5253,1.8079,1.5197,1.7627,1.7627,14359743.2,coinbase-exchange
2024-02-10,1.7633,1.814,1.7,1.732,1.732,8507431.9,coinbase-exchange
2024-02-11,1.7375,1.7987,1.6784,1.6941,1.6941,8540399.0,coinbase-exchange
2024-02-12,1.6963,1.8309,1.689,1.7621,1.7621,8571577.4,coinbase-exchange
2024-02-13,1.763,1.8825,1.7288,1.858,1.858,14409539.0,coinbase-exchange
2024-02-14,1.8565,1.973,1.814,1.9081,1.9081,9534157.7,coinbase-exchange
2024-02-15,1.9081,1.9483,1.8216,1.8651,1.8651,9468022.6,coinbase-exchange
2024-02-16,1.8651,1.8828,1.75,1.8091,1.8091,7695686.7,coinbase-exchange
2024-02-17,1.8093,1.8152,1.7022,1.7687,1.7687,5043024.2,coinbase-exchange
2024-02-18,1.7688,1.8166,1.7335,1.7999,1.7999,6143660.1,coinbase-exchange
2024-02-19,1.8005,1.8334,1.7365,1.7743,1.7743,8341259.3,coinbase-exchange
2024-02-20,1.7729,1.779,1.6124,1.7183,1.7183,8723783.4,coinbase-exchange
2024-02-21,1.7171,1.7216,1.6191,1.6924,1.6924,6492097.7,coinbase-exchange
2024-02-22,1.6915,1.7719,1.6388,1.7176,1.7176,7636419.6,coinbase-exchange
2024-02-23,1.7174,1.7463,1.5644,1.6034,1.6034,14006545.8,coinbase-exchange
2024-02-24,1.6015,1.6658,1.5526,1.6356,1.6356,5182464.1,coinbase-exchange
2024-02-25,1.6378,1.6535,1.6125,1.6452,1.6452,2913083.0,coinbase-exchange
2024-02-26,1.6452,1.718,1.5791,1.6721,1.6721,7926226.1,coinbase-exchange
2024-02-27,1.671,1.7054,1.581,1.6155,1.6155,10776151.9,coinbase-exchange
2024-02-28,1.6137,1.7201,1.37,1.5854,1.5854,14029547.9,coinbase-exchange
2024-02-29,1.5856,1.72,1.5665,1.6776,1.6776,17263184.5,coinbase-exchange
2024-03-01,1.6788,1.7458,1.6533,1.6915,1.6915,8719738.4,coinbase-exchange
2024-03-02,1.6908,1.71,1.5891,1.623,1.623,9131611.3,coinbase-exchange
2024-03-03,1.6217,1.6291,1.412,1.5595,1.5595,9091544.5,coinbase-exchange
2024-03-04,1.5598,1.5911,1.4333,1.4881,1.4881,18866864.8,coinbase-exchange
2024-03-05,1.4879,1.5862,1.16,1.401,1.401,22445053.3,coinbase-exchange
2024-03-06,1.3992,1.5094,1.36,1.476,1.476,17303154.5,coinbase-exchange
2024-03-07,1.4757,1.62,1.4726,1.5828,1.5828,13336382.1,coinbase-exchange
2024-03-08,1.5832,1.6053,1.4513,1.5463,1.5463,11540972.5,coinbase-exchange
2024-03-09,1.5468,1.6749,1.5228,1.5867,1.5867,8874855.8,coinbase-exchange
2024-03-10,1.587,1.6556,1.5181,1.5567,1.5567,5680645.6,coinbase-exchange
2024-03-11,1.5564,1.5935,1.4786,1.5731,1.5731,13383016.2,coinbase-exchange
2024-03-12,1.5725,1.6354,1.4307,1.5995,1.5995,10965291.3,coinbase-exchange
2024-03-13,1.6002,1.6985,1.5748,1.6222,1.6222,9859881.8,coinbase-exchange
2024-03-14,1.6223,1.6615,1.4703,1.5666,1.5666,10932472.7,coinbase-exchange
2024-03-15,1.567,1.5822,1.3397,1.4919,1.4919,18879425.6,coinbase-exchange
2024-03-16,1.4928,1.7167,1.4848,1.6333,1.6333,27139155.4,coinbase-exchange
