date,open,high,low,close,adj_close,volume,source
2018-11-18,172.49,180.21,172.15,175.87,175.87,68496.26937723,coinbase-exchange
2018-11-19,175.9,175.92,142.0,145.21,145.21,437034.79384885,coinbase-exchange
2018-11-20,145.22,149.5,121.5,127.55,127.55,769531.16269751,coinbase-exchange
2018-11-21,127.56,138.48,122.65,134.73,134.73,349956.46745766,coinbase-exchange
2018-11-22,134.75,136.71,122.54,123.25,123.25,146571.74543072,coinbase-exchange
2018-11-23,123.3,125.15,116.24,121.44,121.44,270783.54268914,coinbase-exchange
2018-11-24,121.44,125.89,106.15,110.16,110.16,216618.50007219,coinbase-exchange
2018-11-25,110.22,118.83,98.2,114.3,114.3,456787.11594616,coinbase-exchange
2018-11-26,114.29,116.88,102.26,106.95,106.95,323797.00414135,coinbase-exchange
2018-11-27,106.84,111.6,99.26,108.7,108.7,260914.59485603,coinbase-exchange
2018-11-28,108.74,126.46,108.74,121.94,121.94,336446.6517417,coinbase-exchange
2018-11-29,121.95,123.05,113.0,116.38,116.38,208250.88102992,coinbase-exchange
2018-11-30,116.38,119.0,109.24,111.65,111.65,132379.95197781,coinbase-exchange
2018-12-01,111.7,119.77,110.0,116.82,116.82,123338.64180085,coinbase-exchange
2018-12-02,116.82,119.45,114.05,114.76,114.76,76262.88012718,coinbase-exchange
2018-12-03,114.76,115.12,104.74,107.21,107.21,141150.72465588,coinbase-exchange
2018-12-04,107.21,112.0,104.78,108.61,108.61,114117.39538312,coinbase-exchange
2018-12-05,108.61,109.37,99.5,100.76,100.76,181819.43919535,coinbase-exchange
2018-12-06,100.75,102.85,88.92,89.09,89.09,347693.32282974,coinbase-exchange
2018-12-07,89.1,97.16,81.02,92.45,92.45,561764.88745187,coinbase-exchange
2018-12-08,92.46,97.52,84.0,89.99,89.99,252970.51521697,coinbase-exchange
2018-12-09,89.99,98.3,88.15,92.79,92.79,190909.13208633,coinbase-exchange
2018-12-10,92.8,94.62,87.3,89.23,89.23,138872.09717663,coinbase-exchange
2018-12-11,89.23,91.21,85.15,86.96,86.96,128274.4301784,coinbase-exchange
2018-12-12,86.96,91.0,86.06,89.09,89.09,117430.49906082,coinbase-exchange
2018-12-13,89.02,90.25,83.48,85.35,85.35,146120.43656492,coinbase-exchange
2018-12-14,85.35,85.98,80.6,83.0,83.0,158096.10199817,coinbase-exchange
2018-12-15,83.0,84.29,80.89,83.03,83.03,111703.11480954,coinbase-exchange
2018-12-16,82.92,86.82,82.82,83.74,83.74,95638.40836968,coinbase-exchange
2018-12-17,83.74,96.74,83.51,93.79,93.79,266398.71355486,coinbase-exchange
2018-12-18,93.8,101.5,91.55,101.0,101.0,200102.85759057,coinbase-exchange
2018-12-19,101.0,107.88,98.16,99.34,99.34,358540.81469224,coinbase-exchange
2018-12-20,99.39,119.0,98.5,114.52,114.52,336677.57243746,coinbase-exchange
2018-12-21,114.52,120.0,105.3,107.74,107.74,250746.79953019,coinbase-exchange
2018-12-22,107.74,116.3,105.5,116.09,116.09,122011.29825044,coinbase-exchange
2018-12-23,116.1,133.0,116.01,129.61,129.61,332666.35600676,coinbase-exchange
2018-12-24,129.61,159.51,129.53,139.09,139.09,618285.82327341,coinbase-exchange
2018-12-25,139.02,140.26,122.15,128.82,128.82,369771.52426131,coinbase-exchange
2018-12-26,128.83,136.72,123.54,130.47,130.47,208096.40093351,coinbase-exchange
2018-12-27,130.47,131.78,112.26,114.63,114.63,283102.63676172,coinbase-exchange
2018-12-28,114.53,138.58,113.31,136.82,136.82,332662.38220525,coinbase-exchange
2018-12-29,136.81,147.3,131.72,134.15,134.15,261566.1373545,coinbase-exchange
2018-12-30,134.36,140.64,128.3,138.78,138.78,214924.88535576,coinbase-exchange
2018-12-31,138.83,138.9,128.5,130.53,130.53,171863.09302169,coinbase-exchange
2019-01-01,130.66,140.9,129.55,139.75,139.75,157652.41008451,coinbase-exchange
2019-01-02,139.76,156.69,138.75,153.5,153.5,238326.55103927,coinbase-exchange
2019-01-03,153.5,154.44,144.49,147.23,147.23,197122.58599257,coinbase-exchange
2019-01-04,147.23,155.51,145.14,153.24,153.24,220512.57070221,coinbase-exchange
2019-01-05,153.24,160.62,152.5,154.21,154.21,213686.16276661,coinbase-exchange
2019-01-06,154.21,159.58,148.5,155.92,155.92,173438.86219927,coinbase-exchange
2019-01-07,155.91,157.15,148.59,150.62,150.62,145179.87148568,coinbase-exchange
2019-01-08,150.57,152.9,146.71,148.97,148.97,123724.63399899,coinbase-exchange
2019-01-09,149.1,152.88,148.36,149.5,149.5,94953.11101914,coinbase-exchange
2019-01-10,149.49,150.9,122.15,126.41,126.41,346632.61968851,coinbase-exchange
2019-01-11,126.42,128.84,121.74,125.83,125.83,161522.39856758,coinbase-exchange
2019-01-12,125.83,127.28,123.4,124.59,124.59,88962.93998702,coinbase-exchange
2019-01-13,124.57,125.21,113.5,115.58,115.58,145212.54789435,coinbase-exchange
2019-01-14,115.61,132.38,115.34,128.37,128.37,203574.72632038,coinbase-exchange
2019-01-15,128.36,130.61,116.91,120.0,120.0,201834.22366877,coinbase-exchange
2019-01-16,120.01,127.6,119.0,122.12,122.12,148908.69096552,coinbase-exchange
2019-01-17,122.19,123.83,117.12,122.55,122.55,117990.75819607,coinbase-exchange
2019-01-18,122.53,122.88,118.18,119.53,119.53,65948.75483108,coinbase-exchange
2019-01-19,119.54,126.3,119.54,123.17,123.17,90928.9630829,coinbase-exchange
2019-01-20,123.2,123.7,115.51,117.43,117.43,96855.28662478,coinbase-exchange
2019-01-21,117.44,118.02,113.68,115.86,115.86,84283.26849933,coinbase-exchange
2019-01-22,115.86,119.5,110.37,118.08,118.08,124950.90769255,coinbase-exchange
2019-01-23,118.08,118.9,115.02,116.55,116.55,61060.32189658,coinbase-exchange
2019-01-24,116.56,117.11,113.62,116.4,116.4,59367.65707181,coinbase-exchange
2019-01-25,116.4,117.09,114.04,114.95,114.95,77821.19091979,coinbase-exchange
2019-01-26,114.95,117.47,114.78,115.01,115.01,43621.34385393,coinbase-exchange
2019-01-27,115.01,115.45,110.3,111.35,111.35,70799.34308281,coinbase-exchange
2019-01-28,111.35,112.1,100.9,105.47,105.47,175738.30871965,coinbase-exchange
2019-01-29,105.44,105.98,102.16,104.02,104.02,77500.92418347,coinbase-exchange
2019-01-30,104.01,109.45,102.9,107.61,107.61,111443.14135118,coinbase-exchange
2019-01-31,107.61,109.97,104.83,105.79,105.79,85581.12191545,coinbase-exchange
2019-02-01,105.79,107.69,103.0,105.88,105.88,88491.11648974,coinbase-exchange
2019-02-02,105.85,109.98,105.16,109.3,109.3,58843.40230811,coinbase-exchange
2019-02-03,109.3,110.0,104.52,105.94,105.94,65945.94324768,coinbase-exchange
2019-02-04,105.98,107.85,105.29,106.08,106.08,45781.08750642,coinbase-exchange
2019-02-05,106.04,106.5,105.08,106.0,106.0,41040.00011483,coinbase-exchange
2019-02-06,106.02,106.31,100.15,103.36,103.36,106516.79606559,coinbase-exchange
2019-02-07,103.32,104.77,102.75,103.21,103.21,47915.93888922,coinbase-exchange
2019-02-08,103.22,122.0,102.29,117.96,117.96,232502.28262242,coinbase-exchange
2019-02-09,117.96,119.77,116.55,118.06,118.06,67741.85203653,coinbase-exchange
2019-02-10,118.06,125.28,115.04,123.94,123.94,93443.53388736,coinbase-exchange
2019-02-11,123.93,124.11,118.24,119.55,119.55,126354.21715778,coinbase-exchange
2019-02-12,119.57,122.35,117.0,120.82,120.82,104451.63662862,coinbase-exchange
2019-02-13,120.81,125.0,119.51,120.74,120.74,91230.80347702,coinbase-exchange
2019-02-14,120.74,123.22,118.73,119.39,119.39,74312.95458156,coinbase-exchange
2019-02-15,119.39,123.57,119.13,120.42,120.42,62036.48868837,coinbase-exchange
2019-02-16,120.42,123.6,120.42,121.56,121.56,37397.10303824,coinbase-exchange
2019-02-17,121.55,134.14,121.38,132.34,132.34,189286.81824004,coinbase-exchange
2019-02-18,132.33,147.8,131.05,144.62,144.62,324838.34445571,coinbase-exchange
2019-02-19,144.58,149.47,142.46,142.69,142.69,174940.35332438,coinbase-exchange
2019-02-20,142.71,148.4,138.16,147.19,147.19,142484.55505055,coinbase-exchange
2019-02-21,147.16,148.6,141.76,144.21,144.21,114594.16926271,coinbase-exchange
2019-02-22,144.19,147.5,142.26,146.68,146.68,82908.85085031,coinbase-exchange
2019-02-23,146.67,159.91,144.89,157.56,157.56,169420.2257729,coinbase-exchange
2019-02-24,157.55,165.62,131.0,131.76,131.76,349219.94405158,coinbase-exchange
2019-02-25,131.76,141.09,130.61,137.64,137.64,165457.69097425,coinbase-exchange
2019-02-26,137.63,140.63,133.03,135.66,135.66,94611.60674136,coinbase-exchange
2019-02-27,135.74,140.0,125.7,134.46,134.46,149133.38447066,coinbase-exchange
2019-02-28,134.36,139.0,131.66,134.48,134.48,118030.51658506,coinbase-exchange
2019-03-01,134.48,137.53,133.52,134.72,134.72,90382.88879399,coinbase-exchange
2019-03-02,134.71,135.39,128.85,132.32,132.32,73890.52108609,coinbase-exchange
2019-03-03,132.31,134.41,127.49,129.78,129.78,56761.42680555,coinbase-exchange
2019-03-04,129.79,130.22,122.75,125.24,125.24,145880.92698053,coinbase-exchange
2019-03-05,125.24,137.49,124.78,136.3,136.3,126482.54436724,coinbase-exchange
2019-03-06,136.3,140.0,129.4,137.0,137.0,132735.21160008,coinbase-exchange
2019-03-07,137.0,139.68,134.84,136.29,136.29,78148.67498289,coinbase-exchange
2019-03-08,136.25,138.6,130.13,132.75,132.75,109051.38383922,coinbase-exchange
2019-03-09,132.75,138.01,132.09,136.41,136.41,72226.47787985,coinbase-exchange
2019-03-10,136.41,136.73,133.42,134.66,134.66,39485.26535825,coinbase-exchange
2019-03-11,134.67,135.37,130.57,132.05,132.05,60950.85678864,coinbase-exchange
2019-03-12,132.05,134.3,127.19,132.8,132.8,109786.4621842,coinbase-exchange
2019-03-13,132.81,132.94,130.2,131.16,131.16,46032.46797637,coinbase-exchange
2019-03-14,131.14,135.09,128.9,131.4,131.4,50560.72963066,coinbase-exchange
2019-03-15,131.4,136.91,131.4,135.99,135.99,91959.49521847,coinbase-exchange
2019-03-16,135.99,147.23,135.98,140.48,140.48,146871.31910951,coinbase-exchange
2019-03-17,140.49,140.56,136.3,138.07,138.07,50370.40578707,coinbase-exchange
2019-03-18,138.08,141.3,135.67,137.01,137.01,78074.3144158,coinbase-exchange
2019-03-19,137.01,138.65,136.32,138.15,138.15,51002.41575666,coinbase-exchange
2019-03-20,138.15,139.33,135.4,138.73,138.73,54900.47763403,coinbase-exchange
2019-03-21,138.72,139.14,132.21,134.41,134.41,87061.37800034,coinbase-exchange
2019-03-22,134.47,136.93,134.1,135.63,135.63,43537.77573634,coinbase-exchange
2019-03-23,135.67,137.5,135.18,136.52,136.52,31767.16377086,coinbase-exchange
2019-03-24,136.52,136.52,133.22,135.37,135.37,47018.65729994,coinbase-exchange
2019-03-25,135.36,136.12,130.64,133.01,133.01,54980.7929363,coinbase-exchange
2019-03-26,133.01,133.8,131.38,133.28,133.28,35935.77654048,coinbase-exchange
2019-03-27,133.26,139.71,133.01,139.08,139.08,95849.8485137,coinbase-exchange
2019-03-28,139.08,139.08,136.7,137.46,137.46,42440.12631835,coinbase-exchange
2019-03-29,137.43,143.09,136.88,142.83,142.83,69918.16695945,coinbase-exchange
2019-03-30,142.83,145.48,140.12,142.12,142.12,70292.40607708,coinbase-exchange
2019-03-31,142.12,142.27,140.21,141.2,141.2,34441.10928232,coinbase-exchange
2019-04-01,141.23,143.0,138.81,141.0,141.0,60125.58056027,coinbase-exchange
2019-04-02,140.91,167.5,140.71,164.69,164.69,377851.4887581,coinbase-exchange
2019-04-03,164.55,180.1,150.52,161.33,161.33,508272.16678562,coinbase-exchange
2019-04-04,161.05,164.84,153.5,157.65,157.65,167376.33672998,coinbase-exchange
2019-04-05,157.69,169.2,155.5,166.08,166.08,138429.58476632,coinbase-exchange
2019-04-06,166.07,173.19,160.48,165.79,165.79,121006.88089457,coinbase-exchange
2019-04-07,165.7,177.17,164.27,174.84,174.84,133596.30513451,coinbase-exchange
2019-04-08,174.91,187.62,173.95,180.74,180.74,262579.62465928,coinbase-exchange
2019-04-09,180.74,180.83,174.34,175.83,175.83,110942.00252594,coinbase-exchange
2019-04-10,175.78,185.62,169.52,177.55,177.55,234412.23707184,coinbase-exchange
2019-04-11,177.64,177.9,160.56,164.92,164.92,183632.89673191,coinbase-exchange
2019-04-12,164.92,168.87,159.27,164.27,164.27,122195.27831273,coinbase-exchange
2019-04-13,164.24,166.45,161.08,163.75,163.75,45742.98420894,coinbase-exchange
2019-04-14,163.76,169.25,161.83,168.27,168.27,42758.2169932,coinbase-exchange
2019-04-15,168.32,169.76,156.0,160.24,160.24,110835.43191846,coinbase-exchange
2019-04-16,160.03,168.6,159.46,166.38,166.38,83300.80229979,coinbase-exchange
2019-04-17,166.38,168.73,164.55,166.54,166.54,57218.56651837,coinbase-exchange
2019-04-18,166.53,176.17,166.01,174.15,174.15,122931.05509079,coinbase-exchange
2019-04-19,174.15,174.84,169.14,173.83,173.83,88665.991039,coinbase-exchange
2019-04-20,173.83,177.84,170.87,173.73,173.73,65288.39101341,coinbase-exchange
2019-04-21,173.74,174.45,166.33,169.9,169.9,72244.11862119,coinbase-exchange
2019-04-22,169.89,173.65,168.21,171.58,171.58,79232.67046925,coinbase-exchange
2019-04-23,171.59,176.94,169.01,170.14,170.14,128517.81262502,coinbase-exchange
2019-04-24,170.21,171.08,160.3,165.75,165.75,135785.58300153,coinbase-exchange
2019-04-25,165.54,166.34,146.0,152.05,152.05,160352.9439292,coinbase-exchange
2019-04-26,152.07,156.0,148.26,153.41,153.41,138423.24332632,coinbase-exchange
2019-04-27,153.42,159.0,152.54,155.66,155.66,60998.93058193,coinbase-exchange
2019-04-28,155.73,156.45,152.16,153.19,153.19,50413.79060096,coinbase-exchange
2019-04-29,153.17,154.69,148.81,152.36,152.36,67927.03934099,coinbase-exchange
2019-04-30,152.4,161.2,152.32,160.4,160.4,98019.06623203,coinbase-exchange
2019-05-01,160.39,163.25,156.59,158.3,158.3,68430.60820603,coinbase-exchange
2019-05-02,158.31,160.57,155.91,158.7,158.7,57673.51245969,coinbase-exchange
2019-05-03,158.7,169.26,157.61,164.74,164.74,119958.52315646,coinbase-exchange
2019-05-04,164.73,168.71,158.0,161.85,161.85,121207.98149473,coinbase-exchange
2019-05-05,161.93,163.4,157.28,161.25,161.25,76173.12414933,coinbase-exchange
2019-05-06,161.26,175.97,157.78,171.07,171.07,143496.62724211,coinbase-exchange
2019-05-07,171.08,180.69,165.2,166.51,166.51,206913.20117177,coinbase-exchange
2019-05-08,166.5,172.03,162.0,169.58,169.58,124621.32917553,coinbase-exchange
2019-05-09,169.61,173.33,165.25,170.11,170.11,108442.46096158,coinbase-exchange
2019-05-10,170.11,176.32,167.49,172.21,172.21,187668.29578342,coinbase-exchange
2019-05-11,172.23,207.0,172.19,192.52,192.52,458103.16155206,coinbase-exchange
2019-05-12,192.59,204.19,182.39,188.23,188.23,324858.65370109,coinbase-exchange
2019-05-13,188.23,209.85,185.62,196.51,196.51,347273.92922569,coinbase-exchange
2019-05-14,196.38,221.0,195.17,217.44,217.44,449154.94366757,coinbase-exchange
2019-05-15,217.66,250.79,216.84,249.0,249.0,537189.049239,coinbase-exchange
2019-05-16,249.0,281.77,242.19,264.39,264.39,817730.92021458,coinbase-exchange
2019-05-17,264.31,269.23,222.88,244.59,244.59,586719.23064754,coinbase-exchange
2019-05-18,244.47,249.24,231.4,234.03,234.03,166530.75233775,coinbase-exchange
2019-05-19,234.0,264.77,232.44,261.09,261.09,271401.01834159,coinbase-exchange
2019-05-20,260.44,260.83,239.0,252.22,252.22,255384.8649075,coinbase-exchange
2019-05-21,252.42,264.2,247.84,254.74,254.74,241217.96171467,coinbase-exchange
2019-05-22,254.64,261.62,240.04,243.32,243.32,224807.14020856,coinbase-exchange
2019-05-23,243.37,248.7,231.12,245.64,245.64,173213.80426885,coinbase-exchange
2019-05-24,245.8,256.06,242.4,249.83,249.83,164082.25365936,coinbase-exchange
2019-05-25,249.82,258.89,248.43,251.55,251.55,69549.67352134,coinbase-exchange
2019-05-26,251.55,271.19,245.66,268.37,268.37,160477.67495655,coinbase-exchange
2019-05-27,268.23,279.55,262.0,271.24,271.24,221001.51087716,coinbase-exchange
2019-05-28,271.53,276.5,265.45,271.15,271.15,113649.4720459,coinbase-exchange
2019-05-29,271.15,274.25,260.2,269.39,269.39,146998.82045879,coinbase-exchange
2019-05-30,269.39,288.77,235.44,254.62,254.62,409842.88900647,coinbase-exchange
2019-05-31,254.7,268.55,245.05,267.74,267.74,189923.24442757,coinbase-exchange
2019-06-01,267.68,274.99,261.3,264.78,264.78,122918.63094281,coinbase-exchange
2019-06-02,264.72,274.75,264.11,269.23,269.23,59571.35658779,coinbase-exchange
2019-06-03,269.24,270.3,246.6,249.55,249.55,156011.2024819,coinbase-exchange
2019-06-04,249.4,250.99,233.0,240.93,240.93,237867.29020342,coinbase-exchange
2019-06-05,240.95,249.0,237.55,246.32,246.32,140417.13083672,coinbase-exchange
2019-06-06,246.28,251.29,235.32,249.4,249.4,127820.31105012,coinbase-exchange
2019-06-07,249.54,254.4,244.84,249.49,249.49,120802.14284974,coinbase-exchange
2019-06-08,249.47,251.17,241.52,244.3,244.3,53536.02546265,coinbase-exchange
2019-06-09,244.3,244.97,226.56,231.3,231.3,127013.25075945,coinbase-exchange
2019-06-10,231.36,248.16,227.52,247.84,247.84,124592.5254577,coinbase-exchange
2019-06-11,247.75,249.38,237.33,245.11,245.11,105193.94701042,coinbase-exchange
2019-06-12,245.16,263.81,243.01,262.92,262.92,163750.61979963,coinbase-exchange
2019-06-13,262.89,264.75,254.2,255.4,255.4,132862.50737434,coinbase-exchange
2019-06-14,255.29,266.21,252.42,263.8,263.8,130707.86632348,coinbase-exchange
2019-06-15,263.83,273.3,261.57,269.29,269.29,104725.00632798,coinbase-exchange
2019-06-16,269.26,278.83,263.02,268.33,268.33,129767.84976422,coinbase-exchange
2019-06-17,268.35,275.93,267.69,273.97,273.97,110046.64920659,coinbase-exchange
2019-06-18,273.9,274.24,261.0,264.37,264.37,123601.20044052,coinbase-exchange
2019-06-19,264.27,270.07,263.36,268.79,268.79,91888.67661292,coinbase-exchange
2019-06-20,268.88,274.84,266.51,272.0,272.0,79241.93844686,coinbase-exchange
2019-06-21,272.0,299.0,272.0,296.25,296.25,266126.47729855,coinbase-exchange
2019-06-22,296.79,315.54,293.46,308.49,308.49,290407.69396188,coinbase-exchange
2019-06-23,308.5,318.0,304.6,306.98,306.98,166054.97568955,coinbase-exchange
2019-06-24,306.85,313.1,295.68,311.0,311.0,160200.27089955,coinbase-exchange
2019-06-25,311.0,317.4,306.0,316.59,316.59,136811.07252438,coinbase-exchange
2019-06-26,316.59,364.49,308.0,334.86,334.86,554774.40893851,coinbase-exchange
2019-06-27,334.81,343.82,273.5,293.47,293.47,502689.16596106,coinbase-exchange
2019-06-28,293.47,312.9,289.66,309.37,309.37,208306.57785915,coinbase-exchange
2019-06-29,309.38,324.5,291.25,317.0,317.0,184051.58650003,coinbase-exchange
2019-06-30,317.04,323.61,286.0,290.07,290.07,164606.3739219,coinbase-exchange
2019-07-01,290.08,301.32,278.65,293.7,293.7,184839.74588246,coinbase-exchange
2019-07-02,293.72,296.24,270.42,291.25,291.25,221624.50052172,coinbase-exchange
2019-07-03,291.25,303.83,289.61,301.79,301.79,105705.70508639,coinbase-exchange
2019-07-04,301.77,304.0,280.1,282.8,282.8,100227.78726344,coinbase-exchange
2019-07-05,282.81,294.9,280.0,288.0,288.0,106439.56862999,coinbase-exchange
2019-07-06,287.83,298.25,285.31,287.57,287.57,67042.77052392,coinbase-exchange
2019-07-07,287.58,310.7,283.87,306.34,306.34,124381.70907471,coinbase-exchange
2019-07-08,306.33,315.0,302.24,313.24,313.24,107535.39042955,coinbase-exchange
2019-07-09,313.23,318.6,302.78,307.92,307.92,127696.99944532,coinbase-exchange
2019-07-10,307.95,314.98,281.3,288.64,288.64,188864.02455619,coinbase-exchange
2019-07-11,288.68,288.68,261.57,268.68,268.68,220929.69769032,coinbase-exchange
2019-07-12,268.88,279.3,266.37,275.55,275.55,87768.42959196,coinbase-exchange
2019-07-13,275.62,276.34,261.79,269.04,269.04,82315.42742837,coinbase-exchange
2019-07-14,268.99,270.02,222.7,225.76,225.76,233603.44513134,coinbase-exchange
2019-07-15,225.96,235.87,203.0,228.28,228.28,396067.77282556,coinbase-exchange
2019-07-16,228.2,234.58,190.11,198.89,198.89,405991.73776733,coinbase-exchange
2019-07-17,198.92,221.0,192.04,211.4,211.4,264597.39633053,coinbase-exchange
2019-07-18,211.55,229.99,206.2,226.31,226.31,227395.84250302,coinbase-exchange
2019-07-19,226.29,226.78,213.15,221.21,221.21,118256.35139233,coinbase-exchange
2019-07-20,221.3,236.58,219.98,228.89,228.89,108052.81733306,coinbase-exchange
2019-07-21,228.84,229.85,217.04,225.64,225.64,91169.56939364,coinbase-exchange
2019-07-22,225.7,228.28,211.45,217.13,217.13,110967.22826496,coinbase-exchange
2019-07-23,217.13,219.11,208.43,211.93,211.93,120650.93848248,coinbase-exchange
2019-07-24,211.96,218.14,200.5,216.59,216.59,162160.41709381,coinbase-exchange
2019-07-25,216.55,226.22,215.19,219.28,219.28,104748.44286272,coinbase-exchange
2019-07-26,219.29,222.12,212.69,219.35,219.35,75266.41662311,coinbase-exchange
2019-07-27,219.42,224.14,202.46,207.11,207.11,130620.90261067,coinbase-exchange
2019-07-28,207.11,213.98,197.0,211.5,211.5,81987.96383481,coinbase-exchange
2019-07-29,211.5,215.31,205.7,210.73,210.73,93192.25144299,coinbase-exchange
2019-07-30,210.7,214.56,204.0,209.83,209.83,55786.22007482,coinbase-exchange
2019-07-31,209.8,218.92,209.53,218.7,218.7,65562.00210273,coinbase-exchange
2019-08-01,218.68,219.3,211.0,217.55,217.55,63542.11348322,coinbase-exchange
2019-08-02,217.53,222.77,214.82,217.8,217.8,76956.2426997,coinbase-exchange
2019-08-03,217.86,224.81,215.5,222.14,222.14,72439.25920706,coinbase-exchange
2019-08-04,222.15,224.04,217.37,222.81,222.81,42059.8553061,coinbase-exchange
2019-08-05,222.87,236.9,222.82,233.0,233.0,122200.24027698,coinbase-exchange
2019-08-06,232.91,239.45,222.05,225.81,225.81,116406.49371703,coinbase-exchange
2019-08-07,225.82,231.22,220.0,225.8,225.8,90294.83853933,coinbase-exchange
2019-08-08,225.96,226.48,213.7,220.81,220.81,102248.08047428,coinbase-exchange
2019-08-09,220.83,221.3,206.5,210.3,210.3,86725.7821728,coinbase-exchange
2019-08-10,210.3,214.68,200.38,206.1,206.1,78386.70942215,coinbase-exchange
2019-08-11,206.11,216.58,205.63,216.06,216.06,53920.19155512,coinbase-exchange
2019-08-12,216.21,216.47,209.51,211.26,211.26,63007.74590222,coinbase-exchange
2019-08-13,211.28,211.28,202.8,208.58,208.58,84753.26760416,coinbase-exchange
2019-08-14,208.49,209.13,181.6,186.3,186.3,179928.54755359,coinbase-exchange
2019-08-15,186.3,191.47,171.0,188.2,188.2,175478.78465505,coinbase-exchange
2019-08-16,188.2,188.21,178.47,185.26,185.26,68769.95687118,coinbase-exchange
2019-08-17,185.25,186.9,181.57,185.59,185.59,38299.77489852,coinbase-exchange
2019-08-18,185.59,198.17,183.31,194.74,194.74,66730.98135188,coinbase-exchange
2019-08-19,194.74,203.91,193.0,202.32,202.32,66346.48442619,coinbase-exchange
2019-08-20,202.32,202.81,194.52,196.56,196.56,62215.84391136,coinbase-exchange
2019-08-21,196.56,197.17,180.0,187.37,187.37,105456.79961362,coinbase-exchange
2019-08-22,187.29,195.11,182.53,190.41,190.41,77023.06777788,coinbase-exchange
2019-08-23,190.42,196.66,188.56,194.59,194.59,85533.19472661,coinbase-exchange
2019-08-24,194.55,194.59,186.02,190.89,190.89,43117.71933613,coinbase-exchange
2019-08-25,190.9,192.76,182.04,186.59,186.59,42924.71730806,coinbase-exchange
2019-08-26,186.6,194.28,185.51,188.3,188.3,69639.14164157,coinbase-exchange
2019-08-27,188.26,189.0,184.33,186.94,186.94,42651.99630144,coinbase-exchange
2019-08-28,186.95,187.92,165.9,172.79,172.79,115048.02313062,coinbase-exchange
2019-08-29,172.81,173.51,163.57,168.82,168.82,94511.90637422,coinbase-exchange
2019-08-30,168.92,170.43,165.3,168.4,168.4,60991.56306126,coinbase-exchange
2019-08-31,168.45,175.0,165.5,171.93,171.93,38474.87409743,coinbase-exchange
2019-09-01,171.89,173.98,168.03,171.29,171.29,41984.88292842,coinbase-exchange
2019-09-02,171.31,181.78,170.54,178.8,178.8,60890.77326734,coinbase-exchange
2019-09-03,178.81,183.15,174.2,178.96,178.96,76512.19739815,coinbase-exchange
2019-09-04,179.09,180.33,173.29,174.82,174.82,58944.58363482,coinbase-exchange
2019-09-05,174.83,175.82,168.82,174.0,174.0,54459.52734815,coinbase-exchange
2019-09-06,174.01,178.45,164.99,169.2,169.2,79408.28186347,coinbase-exchange
2019-09-07,169.25,181.07,168.38,178.08,178.08,59067.8275201,coinbase-exchange
2019-09-08,178.08,184.73,176.01,181.56,181.56,74954.60693096,coinbase-exchange
2019-09-09,181.56,186.0,176.11,180.63,180.63,65713.85192782,coinbase-exchange
2019-09-10,180.64,184.55,176.6,179.64,179.64,46977.59300526,coinbase-exchange
2019-09-11,179.65,182.49,173.7,178.3,178.3,59154.85755616,coinbase-exchange
2019-09-12,178.31,182.66,176.46,181.09,181.09,32447.47898189,coinbase-exchange
2019-09-13,181.05,181.85,177.57,181.65,181.65,51330.3237735,coinbase-exchange
2019-09-14,181.65,189.32,180.4,188.85,188.85,59593.5066095,coinbase-exchange
2019-09-15,188.88,190.99,186.3,189.3,189.3,69949.05939013,coinbase-exchange
2019-09-16,189.31,199.55,188.23,197.59,197.59,112064.05199504,coinbase-exchange
2019-09-17,197.59,215.0,195.67,207.95,207.95,180307.35677094,coinbase-exchange
2019-09-18,207.95,217.49,207.5,210.27,210.27,111866.08222226,coinbase-exchange
2019-09-19,210.28,224.71,200.98,220.8,220.8,167317.15562892,coinbase-exchange
2019-09-20,220.85,222.38,212.0,218.06,218.06,91581.94212672,coinbase-exchange
2019-09-21,218.02,221.61,213.35,214.8,214.8,65798.83554123,coinbase-exchange
2019-09-22,214.87,215.45,206.02,211.1,211.1,64814.29444826,coinbase-exchange
2019-09-23,211.17,211.6,198.18,200.8,200.8,92704.99923469,coinbase-exchange
2019-09-24,201.06,202.72,157.75,166.26,166.26,405426.94795946,coinbase-exchange
2019-09-25,166.26,175.25,162.25,170.0,170.0,183524.37413052,coinbase-exchange
2019-09-26,170.0,171.0,152.11,165.85,165.85,188006.849955,coinbase-exchange
2019-09-27,165.85,177.24,161.19,174.44,174.44,109649.43559361,coinbase-exchange
2019-09-28,174.36,176.0,168.21,173.9,173.9,75406.27245908,coinbase-exchange
2019-09-29,173.9,175.26,164.34,169.38,169.38,72173.97481869,coinbase-exchange
2019-09-30,169.39,181.85,165.2,181.17,181.17,126949.56757796,coinbase-exchange
2019-10-01,181.22,185.89,173.85,176.15,176.15,97883.38773094,coinbase-exchange
2019-10-02,176.14,181.66,174.15,180.82,180.82,73478.77608148,coinbase-exchange
2019-10-03,180.9,181.26,169.59,175.05,175.05,70968.26833233,coinbase-exchange
2019-10-04,175.11,179.69,170.77,175.97,175.97,52275.84820737,coinbase-exchange
2019-10-05,175.97,177.05,172.27,176.73,176.73,32009.68689295,coinbase-exchange
2019-10-06,176.72,177.12,167.5,170.18,170.18,57631.70410292,coinbase-exchange
2019-10-07,170.18,182.5,168.61,180.26,180.26,90340.80934495,coinbase-exchange
2019-10-08,180.29,185.3,177.42,180.72,180.72,67362.24343145,coinbase-exchange
